0,-0.0021105
0.02005,0.00010801
0.0401,-0.00013396
0.06015,-0.00023559
0.0802,-0.00026848
0.10025,-0.00032618
0.1203,-0.00040294
0.14035,-0.00048187
0.1604,-0.00052065
0.18045,-0.00056571
0.2005,-0.00068126
0.22055,-0.00075844
0.2406,-0.00074513
0.26065,-0.00067354
0.2807,-0.00074636
0.30075,-0.0008209
0.3208,-0.00077476
0.34085,-0.00075134
0.3609,-0.00080863
0.38095,-0.00090488
0.401,-0.00086598
0.42105,-0.00095841
0.4411,-0.001025
0.46115,-0.0010081
0.4812,-0.0010024
0.50125,-0.0010325
0.5213,-0.0011171
0.54135,-0.0010587
0.5614,-0.0010358
0.58145,-0.0010743
0.6015,-0.0011918
0.62155,-0.0012671
0.6416,-0.0013199
0.66165,-0.0013703
0.6817,-0.0014257
0.70175,-0.001475
0.7218,-0.0014825
0.74185,-0.0015292
0.7619,-0.0015497
0.78195,-0.0016012
0.802,-0.0016223
0.82205,-0.0016753
0.8421,-0.0017257
0.86215,-0.0017354
0.8822,-0.0017822
0.90225,-0.0018071
0.9223,-0.0018474
0.94235,-0.0018763
0.9624,-0.0019169
0.98245,-0.0019505
1.0025,-0.002005
1.0226,-0.0020772
1.0426,-0.0020807
1.0627,-0.0020671
1.0827,-0.0020953
1.1028,-0.0020732
1.1228,-0.0021095
1.1429,-0.0021553
1.1629,-0.0021566
1.183,-0.0021464
1.203,-0.0021785
1.2231,-0.0021895
1.2431,-0.0022188
1.2632,-0.0022528
1.2832,-0.0022596
1.3033,-0.0022595
1.3233,-0.0022813
1.3434,-0.0023069
1.3634,-0.0023596
1.3835,-0.0024208
1.4035,-0.0024372
1.4236,-0.0024872
1.4436,-0.0024957
1.4637,-0.0025283
1.4837,-0.0025633
1.5038,-0.0025794
1.5238,-0.0025696
1.5439,-0.0025587
1.5639,-0.0025028
1.584,-0.0024448
1.604,-0.002413
1.6241,-0.0024086
1.6441,-0.002381
1.6642,-0.002346
1.6842,-0.0023235
1.7043,-0.0022713
1.7243,-0.0021957
1.7444,-0.0021195
1.7644,-0.0020379
1.7845,-0.002
1.8045,-0.0019859
1.8246,-0.0019542
1.8446,-0.0019346
1.8647,-0.0019032
1.8847,-0.0019049
1.9048,-0.0018542
1.9248,-0.0017863
1.9449,-0.0017488
1.9649,-0.001708
1.985,-0.001686
2.005,-0.0016641
2.0251,-0.0016249
2.0451,-0.0015978
2.0652,-0.0015759
2.0852,-0.0015675
2.1053,-0.001565
2.1253,-0.0015526
2.1454,-0.0015191
2.1654,-0.0014646
2.1855,-0.0014047
2.2055,-0.0013503
2.2256,-0.0013135
2.2456,-0.001307
2.2657,-0.0012581
2.2857,-0.0011869
2.3058,-0.0011328
2.3258,-0.0010887
2.3459,-0.0010583
2.3659,-0.00099818
2.386,-0.00092306
2.406,-0.00086958
2.4261,-0.00087122
2.4461,-0.00088255
2.4662,-0.00085795
2.4862,-0.00079973
2.5063,-0.000721
2.5263,-0.00065032
2.5464,-0.00061975
2.5664,-0.00061414
2.5865,-0.00063554
2.6065,-0.00063987
2.6266,-0.00062037
2.6466,-0.00061238
2.6667,-0.00059735
2.6867,-0.0005674
2.7068,-0.00054337
2.7268,-0.00050442
2.7469,-0.00044786
2.7669,-0.00039488
2.787,-0.00035013
2.807,-0.00032067
2.8271,-0.00029979
2.8471,-0.00027832
2.8672,-0.00023722
2.8872,-0.00021649
2.9073,-0.00019581
2.9273,-0.00016746
2.9474,-0.00015441
2.9674,-0.00014983
2.9875,-0.00016418
3.0075,-0.00015763
3.0276,-0.00013124
3.0476,-9.8822e-005
3.0677,-6.2723e-005
3.0877,-3.8907e-005
3.1078,-1.2486e-005
3.1278,2.4051e-005
3.1479,5.39e-005
3.1679,4.8275e-005
3.188,4.3907e-005
3.208,4.5964e-005
3.2281,7.654e-005
3.2481,9.9499e-005
3.2682,0.0001177
3.2882,0.00012602
3.3083,0.00014657
3.3283,0.00016518
3.3484,0.00017305
3.3684,0.0001796
3.3885,0.0001641
3.4085,0.00011577
3.4286,9.6016e-005
3.4486,0.00010077
3.4687,0.00011122
3.4887,0.00016421
3.5088,0.00023384
3.5288,0.00028685
3.5489,0.00031721
3.5689,0.0003309
3.589,0.00030959
3.609,0.00028822
3.6291,0.00025608
3.6491,0.00021821
3.6692,0.00020637
3.6892,0.00019661
3.7093,0.00018205
3.7293,0.0001789
3.7494,0.00018167
3.7694,0.00019032
3.7895,0.00019782
3.8095,0.0002096
3.8296,0.00023828
3.8496,0.00027743
3.8697,0.00029737
3.8897,0.0003211
3.9098,0.00032908
3.9298,0.00033061
3.9499,0.00030467
3.9699,0.00028761
3.99,0.00028134
4.01,0.00028805
4.0301,0.00030933
4.0501,0.00036704
4.0702,0.00043428
4.0902,0.00048073
4.1103,0.00049943
4.1303,0.00050835
4.1504,0.00054609
4.1704,0.00057074
4.1905,0.00059362
4.2105,0.00061902
4.2306,0.00062673
4.2506,0.00063955
4.2707,0.00066956
4.2907,0.00068683
4.3108,0.00070765
4.3308,0.00073729
4.3509,0.0007524
4.3709,0.0007952
4.391,0.00085704
4.411,0.00092454
4.4311,0.00098326
4.4511,0.0010293
4.4712,0.0010422
4.4912,0.0010456
4.5113,0.0010506
4.5313,0.0010549
4.5514,0.0010412
4.5714,0.0010429
4.5915,0.0010601
4.6115,0.0010951
4.6316,0.0011319
4.6516,0.0011467
4.6717,0.0011749
4.6917,0.0011957
4.7118,0.0012119
4.7318,0.0012398
4.7519,0.001251
4.7719,0.0012785
4.792,0.0013216
4.812,0.0013812
4.8321,0.0014297
4.8521,0.0014539
4.8722,0.0014621
4.8922,0.0014814
4.9123,0.0014849
4.9323,0.0015062
4.9524,0.0015496
4.9724,0.0015948
4.9925,0.0016242
5.0125,0.0016694
5.0326,0.0017197
5.0526,0.0017749
5.0727,0.0018341
5.0927,0.0018795
5.1128,0.0019433
5.1328,0.0020046
5.1529,0.002047
5.1729,0.0020723
5.193,0.0020789
5.213,0.0020715
5.2331,0.0020812
5.2531,0.0020764
5.2732,0.0020962
5.2932,0.0021423
5.3133,0.0021677
5.3333,0.002188
5.3534,0.0021976
5.3734,0.0021993
5.3935,0.0021923
5.4135,0.002175
5.4336,0.0021567
5.4536,0.0021686
5.4737,0.0021966
5.4937,0.0022057
5.5138,0.002206
5.5338,0.0022042
5.5539,0.0022007
5.5739,0.0022129
5.594,0.0022223
5.614,0.0022244
5.6341,0.00223
5.6541,0.0022319
5.6742,0.0022298
5.6942,0.0022359
5.7143,0.0022547
5.7343,0.0022855
5.7544,0.0023077
5.7744,0.0023162
5.7945,0.0023149
5.8145,0.0023117
5.8346,0.0022893
5.8546,0.0022623
5.8747,0.0022643
5.8947,0.0022516
5.9148,0.0022207
5.9348,0.0022051
5.9549,0.0021911
5.9749,0.0021589
5.995,0.0021274
6.015,0.0021075
6.0351,0.0020661
6.0551,0.0020134
6.0752,0.0019792
6.0952,0.00196
6.1153,0.0019308
6.1353,0.0019162
6.1554,0.0019167
6.1754,0.0019098
6.1955,0.0019032
6.2155,0.0019042
6.2356,0.0018814
6.2556,0.001833
6.2757,0.0017932
6.2957,0.0017556
6.3158,0.0017108
6.3358,0.0016688
6.3559,0.0016461
6.3759,0.0016221
6.396,0.0015956
6.416,0.00157
6.4361,0.0015589
6.4561,0.0015513
6.4762,0.0015391
6.4962,0.0015276
6.5163,0.0015212
6.5363,0.0015207
6.5564,0.0015127
6.5764,0.0014961
6.5965,0.0014843
6.6165,0.0014659
6.6366,0.0014499
6.6566,0.0014271
6.6767,0.0013921
6.6967,0.0013434
6.7168,0.0012914
6.7368,0.0012442
6.7569,0.0012071
6.7769,0.0011958
6.797,0.001187
6.817,0.0011757
6.8371,0.0011548
6.8571,0.0011321
6.8772,0.0011084
6.8972,0.0011035
6.9173,0.0011043
6.9373,0.0010809
6.9574,0.0010733
6.9774,0.0010692
6.9975,0.0010632
7.0175,0.0010682
7.0376,0.001068
7.0576,0.0010599
7.0777,0.00105
7.0977,0.0010511
7.1178,0.0010561
7.1378,0.0010661
7.1579,0.0010908
7.1779,0.0010949
7.198,0.0010916
7.218,0.0010895
7.2381,0.0011048
7.2581,0.0011396
7.2782,0.0011771
7.2982,0.0012121
7.3183,0.0012394
7.3383,0.0012555
7.3584,0.0012851
7.3784,0.0013203
7.3985,0.0013662
7.4185,0.0014228
7.4386,0.0014616
7.4586,0.0014893
7.4787,0.0015232
7.4987,0.0015626
7.5188,0.0015867
7.5388,0.0016068
7.5589,0.0016204
7.5789,0.0016454
7.599,0.001689
7.619,0.0017471
7.6391,0.0018143
7.6591,0.0018853
7.6792,0.0019602
7.6992,0.0020369
7.7193,0.0021172
7.7393,0.0021899
7.7594,0.0022692
7.7794,0.0023321
7.7995,0.0023793
7.8195,0.0024216
7.8396,0.0024819
7.8596,0.0025599
7.8797,0.0026371
7.8997,0.002721
7.9198,0.0028117
7.9398,0.0028974
7.9599,0.002976
7.9799,0.0030612
8,0.0031347
8.02,0.0032064
8.0401,0.0032804
8.0601,0.0033391
8.0802,0.0033849
8.1002,0.0034584
8.1203,0.0035304
8.1403,0.0035771
8.1604,0.003609
8.1804,0.0036567
8.2005,0.0037152
8.2205,0.0037671
8.2406,0.0038288
8.2606,0.0039033
8.2807,0.0039705
8.3007,0.0040288
8.3208,0.0040733
8.3408,0.0040906
8.3609,0.0041307
8.3809,0.0041673
8.401,0.0042107
8.421,0.0042605
8.4411,0.0043044
8.4611,0.0043473
8.4812,0.0043965
8.5012,0.004457
8.5213,0.0045091
8.5413,0.0045501
8.5614,0.0046031
8.5814,0.0046502
8.6015,0.004687
8.6215,0.0047255
8.6416,0.0047634
8.6616,0.004797
8.6817,0.0048347
8.7017,0.0048654
8.7218,0.0048857
8.7418,0.0049054
8.7619,0.0049101
8.7819,0.0049116
8.802,0.0049147
8.822,0.0049264
8.8421,0.0049599
8.8621,0.0050019
8.8822,0.0050175
8.9022,0.0050237
8.9223,0.0050229
8.9423,0.0050255
8.9624,0.0050237
8.9824,0.0050199
9.0025,0.0050141
9.0225,0.0050111
9.0426,0.0050132
9.0626,0.0049974
9.0827,0.0049727
9.1027,0.0049527
9.1228,0.0049313
9.1428,0.0049121
9.1629,0.0048991
9.1829,0.0049016
9.203,0.0049065
9.223,0.0049161
9.2431,0.0049102
9.2631,0.0049039
9.2832,0.0048948
9.3032,0.0048849
9.3233,0.0048747
9.3433,0.0048682
9.3634,0.0048499
9.3834,0.0048458
9.4035,0.004833
9.4235,0.0048056
9.4436,0.0047673
9.4636,0.0047271
9.4837,0.0046735
9.5037,0.0046002
9.5238,0.004517
9.5438,0.0044359
9.5639,0.0043714
9.5839,0.0043143
9.604,0.0042558
9.624,0.0042026
9.6441,0.0041558
9.6641,0.0041065
9.6842,0.0040519
9.7042,0.0040066
9.7243,0.0039605
9.7443,0.0038962
9.7644,0.0038373
9.7844,0.0037813
9.8045,0.003722
9.8245,0.0036536
9.8446,0.0035825
9.8646,0.0035132
9.8847,0.0034415
9.9047,0.0033751
