3.000000E+2	-8.906353E-12	-7.869000E+1	-0.000000E+0	4.624250E-8	NaN	-0.000000E+0	NaN
2.999000E+2	-7.246623E-13	1.843000E+1	-1.000000E+10	7.781943E-8	-3.165496E+0	-4.093447E+2	3.326117E+1
2.998000E+2	3.373095E-12	1.350000E+2	-2.000000E+10	4.708363E-8	-7.395154E+0	-8.186895E+2	1.193399E+1
2.997000E+2	1.781475E-11	8.591000E+1	-3.000000E+10	5.822687E-8	-9.004324E+0	-1.228034E+3	7.835626E+0
2.996000E+2	5.251527E-12	1.568000E+2	-4.000000E+10	6.569772E-8	-9.944765E+0	-1.637379E+3	5.565405E+0
2.995000E+2	1.337396E-11	4.711000E+1	-5.000000E+10	1.555180E-7	-1.081382E+1	-2.046724E+3	5.998911E+0
2.994000E+2	7.511574E-12	7.868000E+1	-6.000000E+10	5.080022E-8	-1.120553E+1	-2.456068E+3	4.146590E+0
2.993000E+2	1.416253E-11	1.431000E+2	-7.000000E+10	1.401061E-7	-1.163781E+1	-2.865413E+3	4.099192E+0
2.992000E+2	1.191866E-11	1.480000E+2	-8.000000E+10	1.265188E-7	-1.193836E+1	-3.274758E+3	3.671782E+0
2.991000E+2	1.727999E-11	1.312000E+2	-9.000000E+10	1.074323E-7	-1.215199E+1	-3.684103E+3	2.913636E+0
2.990000E+2	4.273735E-11	1.248000E+2	-1.000000E+11	1.982628E-7	-1.238837E+1	-4.093447E+3	3.210945E+0
2.989000E+2	1.437087E-11	1.220000E+2	-1.100000E+11	6.679553E-8	-1.252164E+1	-4.502792E+3	2.401509E+0
2.988000E+2	3.998191E-11	1.105000E+2	-1.200000E+11	1.908847E-7	-1.268431E+1	-4.912137E+3	2.599693E+0
2.987000E+2	3.449180E-11	1.166000E+2	-1.300000E+11	1.884345E-7	-1.280657E+1	-5.321482E+3	2.462271E+0
2.986000E+2	3.461635E-11	8.288000E+1	-1.400000E+11	1.322937E-7	-1.290393E+1	-5.730826E+3	2.145756E+0
2.985000E+2	2.571526E-11	1.325000E+2	-1.500000E+11	2.162241E-7	-1.300184E+1	-6.140171E+3	2.161334E+0
2.984000E+2	5.092969E-11	1.132000E+2	-1.600000E+11	1.603511E-7	-1.318220E+1	-6.549516E+3	1.933016E+0
2.983000E+2	3.453453E-11	1.152000E+2	-1.700000E+11	2.632652E-7	-1.312190E+1	-6.958860E+3	1.989151E+0
2.982000E+2	5.247996E-11	1.072000E+2	-1.800000E+11	1.842652E-7	-1.333065E+1	-7.368205E+3	1.841083E+0
2.981000E+2	5.719789E-11	1.237000E+2	-1.900000E+11	2.895194E-7	-1.322666E+1	-7.777550E+3	1.751804E+0
2.980000E+2	4.675907E-11	1.308000E+2	-2.000000E+11	2.670922E-7	-1.339857E+1	-8.186895E+3	1.790163E+0
2.979000E+2	7.092444E-11	1.118000E+2	-2.100000E+11	2.571722E-7	-1.343446E+1	-8.596239E+3	1.547867E+0
2.978000E+2	3.495315E-11	1.291000E+2	-2.200000E+11	3.474772E-7	-1.343207E+1	-9.005584E+3	1.651937E+0
2.977000E+2	6.546564E-11	1.118000E+2	-2.300000E+11	2.457825E-7	-1.359194E+1	-9.414929E+3	1.526627E+0
2.976000E+2	5.638785E-11	1.125000E+2	-2.400000E+11	3.645853E-7	-1.352911E+1	-9.824274E+3	1.477910E+0
