0.0,-0.13884648903623087,0.0
19986406524.868065,-0.17254731225323267,-0.1322419423497531
39972813049.73613,-0.2581706914682325,-0.2272622051669041
59959219574.604195,-0.36374482080581205,-0.2709590122644879
79945626099.47226,-0.4634001285982524,-0.2705568459307246
99932032624.34033,-0.5447229395315425,-0.24039509307077808
119918439149.20839,-0.6046416712814218,-0.1928247950500072
139904845674.07645,-0.6440133556112454,-0.13610499886922414
159891252198.94452,-0.6644286452294155,-0.0753420313765258
179877658723.8126,-0.6668748685785235,-0.014000660821815048
199864065248.68066,-0.651422836478587,0.044706460811931345
219850471773.54868,-0.617585801288654,0.09656134902937537
239836878298.41678,-0.5654969618877879,0.1352538410414893
259823284823.28488,-0.4982721816248881,0.15207717828682366
279809691348.1529,-0.42521272032296015,0.1379894075299421
299796097873.021,-0.36302164250371827,0.08948951034900052
319782504397.88904,-0.3302449365576646,0.015398255024801417
339768910922.7571,-0.33594909452994465,-0.06412761584113855
359755317447.6252,-0.37403351787903816,-0.12893779593559856
379741723972.4932,-0.4296391793567983,-0.16909507701599835
399728130497.3613,-0.488940264100794,-0.18509328929864832
419714537022.2294,-0.5435265902467041,-0.18244843161939445
439700943547.09735,-0.5898245601954025,-0.16726114537161607
459687350071.96545,-0.6271057264652868,-0.14439264744377567
479673756596.83356,-0.6559229120005181,-0.11722988067704351
499660163121.7016,-0.677244797053609,-0.0880011092139894
519646569646.56976,-0.6920673225246714,-0.05815418223128648
539632976171.4377,-0.7012766798665413,-0.028651763981013795
559619382696.3058,-0.7056277639956411,-0.00016986128356777375
579605789221.1738,-0.7057693655025143,0.02677987036460023
599592195746.042,-0.7022839116810058,0.051782102520951286
619578602270.91,-0.6957264769093041,0.07448773585636631
639565008795.7781,-0.6866547865198558,0.09461003255114575
659551415320.6461,-0.6756449368193969,0.11193741065022439
679537821845.5142,-0.6632898618297706,0.12635351173760842
699524228370.3823,-0.650180787146875,0.13785485648153986
719510634895.2504,-0.6368761098558542,0.1465573360104066
739497041420.1184,-0.6238660681161433,0.15268608537787504
759483447944.9865,-0.6115433019672483,0.15654869235343488
779469854469.8545,-0.6001876606032382,0.15849740661496414
799456260994.7227,-0.589968776587232,0.15888960833752544
819442667519.5907,-0.5809640688964056,0.15805574493216007
839429074044.4587,-0.5731854751312713,0.1562805715291164
859415480569.3268,-0.5666068729657756,0.15379867433689964
879401887094.1947,-0.5611857379662144,0.1508010593021193
899388293619.0629,-0.5568758270514078,0.14744739782804334
919374700143.9309,-0.5536310355270108,0.14387853541168324
939361106668.7991,-0.5514029490935877,0.140225449588874
959347513193.6671,-0.5501355748345595,0.13661304622938997
979333919718.5352,-0.5497604316862705,0.1331591766693456
999320326243.4032,-0.5501940841366383,0.12997053624724367
1019306732768.2715,-0.5513388684049166,0.12713752747970442
1039293139293.1395,-0.553086438046198,0.12472989062708134
1059279545818.0073,-0.5553230885520694,0.12279422855914804
1079265952342.8754,-0.5579356365312724,0.12135380044981617
1099252358867.7434,-0.5608168076382393,0.1204103573563503
1119238765392.6116,-0.5638694507903598,0.11994744190072745
1139225171917.4797,-0.5670092858795768,0.11993446616724177
1159211578442.3477,-0.5701662075117602,0.12033094820355995
1179197984967.2158,-0.5732843687366131,0.12109044510873736
1199184391492.084,-0.5763213607393666,0.12216390096962246
1219170798016.952,-0.5792468138385909,0.12350228747873174
1239157204541.82,-0.5820407038505554,0.12505853420402077
1259143611066.688,-0.5846915833730291,0.12678882111600964
1279130017591.5562,-0.5871948891427407,0.12865334423053823
1299116424116.4243,-0.5895514157363771,0.13061667574254235
1319102830641.2922,-0.5917659977616825,0.13264783254882745
1339089237166.1604,-0.5938464084544989,0.13472014976588245
1359075643691.0283,-0.5958024609976776,0.1368110348321345
1379062050215.8965,-0.5976452874982027,0.1389016571101104
1399048456740.7646,-0.5993867666561862,0.14097660994352557
1419034863265.6323,-0.6010390721470934,0.1430235679519812
1439021269790.5007,-0.6026143174482891,0.14503295212818282
1459007676315.3687,-0.6041242776281275,0.14699760863579825
1478994082840.2368,-0.6055801733617298,0.14891250339000978
1498980489365.105,-0.6069925064880368,0.15077443274551858
1518966895889.973,-0.6083709394919358,0.152581750173636
1538953302414.841,-0.6097242133593874,0.1543341090646559
1558939708939.709,-0.611060099450154,0.15603222228913183
1578926115464.5771,-0.6123853815772228,0.15767763959792272
1598912521989.4453,-0.613705864605122,0.1592725441801563
1618898928514.3132,-0.6150264057873208,0.16081956968016148
1638885335039.1814,-0.6163509649164729,0.1623216387189501
1658871741564.0493,-0.6176826692694838,0.16378182353241233
1678858148088.9175,-0.6190238893531949,0.1652032288014226
1698844554613.7854,-0.620376321617743,0.16658889618107403
1718830961138.6536,-0.6217410745970992,0.16794172949797317
1738817367663.5217,-0.6231187553360144,0.1692644391203185
1758803774188.3894,-0.6245095534369121,0.1705595036428451
1778790180713.2578,-0.6259133205744196,0.1718291467799825
1798776587238.1257,-0.6273296438467626,0.17307532722589206
1818762993762.994,-0.6287579118348254,0.17429973921067768
1838749400287.8618,-0.6301973727001068,0.17550382154341027
1858735806812.73,-0.6316471840574469,0.17668877306698755
1878722213337.5981,-0.6331064546986005,0.17785557263849108
1898708619862.466,-0.6345742785151295,0.17900500197340244
1918695026387.3342,-0.6360497611745619,0.18013766993619848
1938681432912.2024,-0.6375320402464771,0.18125403710915558
1958667839437.0703,-0.6390202995615631,0.1823544397139839
